COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc(-c3ccc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)c4c3OCO4)cc2)c[nH]1)C(C)C 1024221
COCc1nn2c(CN3C[C@@H](CC(F)(F)Cl)CC3=O)c(C(F)(F)F)nc2s1 929344
O=C1NCC(=O)N2CCC[C@@H]12 915446
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C 912940
CS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(O[11CH3])n2)cc1 895109
CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 864925
CC(C)Oc1ccc(-c2nc(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)c3oc4ccccc4c3n2)cc1 856307
[2H]C([2H])([2H])C(/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)=C\COC(C)=O 828620
CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(N)=O)C(C)C 797298
CCc1noc(CC)c1C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C 781158
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1 758382
CCCc1nc(C(F)(F)F)ccc1/C=C/C(=O)N[C@H](C)c1cc(F)c(NS(C)(=O)=O)c(F)c1 739705
O=C(O)Cc1ccc(-c2ccccc2)cc1 738421
Cc1nc2ccc(Oc3ccccc3)cc2c2c1CCN2CCc1ccccc1 727877
O=C(CBr)N1CC([N+](=O)[O-])([N+](=O)[O-])C1 725899
Cc1cc(Cc2c(C)nn(CCC(=O)O)c2C)c2c(c1O)CCC2 713800
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O 706897
CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO 695945
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O 689951
CNC(=O)c1cc2c(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)ccnc2cc1OC 679038
O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2ccccc2)c2ccc(Cl)cc2)CC1 674797
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21 671532
Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1 657697
NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1 657425
Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O 634804
CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C 633910
CC(C)(C)n1ncc(OCc2ccc(COCC[18F])cc2)c(Cl)c1=O 628536
NC(=O)C1(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2csc3ccccc23)NC(=O)C2CCNCC2)CCNCC1 463195
c1ccc2c(c1)Sc1ccccc1N2C[C@@H]1CN2CCC1CC2 458435
NCCCC[C@@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)c2cc([N+](=O)[O-])ccc2OCC[C@@H](C(=O)NCC(=O)O)NC1=O 451774
C=Cc1cc(C(=O)Nc2ccc(C(=N)N)cc2)c(-c2ccc(C(=O)NCC3CC3)nc2C(=O)O)cc1OC 439892
Cc1ccc2cc(C(=O)NC3(C(=O)N[C@H](Cc4ccccc4)C(=O)NCC4CCN(CC5CCOCC5)CC4)CCCC3)sc2c1 435218
C[C@@H]1OC(=O)N[C@@H]1C(=O)N[C@@H](Cc1cscn1)C(=O)N1CCC[C@H]1C 422708
CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12 386546
C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)nc(N)c2N1 382271
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21 365085
O[Fe](O)O 353252
CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1 343476
CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1 343267
Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@H](CCC(=O)NC[C@H](N)C(=O)N4[C@@H](CC(=O)O)C(=O)N5[C@H](C(=O)O)CS[99Tc]45=O)C(=O)O)cc3)cnc2[nH]1 334704
CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1 326554
c1cc2nc(c1)CN[C@H]1CCCC[C@@H]1NCCN[C@H]1CCCC[C@@H]1NC2 319700
CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21 316809
O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1 308000
COc1ccc(Cl)cc1C(=O)NCCc1ccc(C(=O)O)cc1 296348
NC(N)=NC(=O)c1cnn(-c2cccc3ncccc23)c1C1CC1 295863
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CC[C@H]4CC[C@H](C(=O)OC)CC4)nc32)[C@H](O)[C@@H]1O 282819
CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1 278740
NC(=O)OC[C@@H](O)c1ccccc1Cl 278595
COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21 273916
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OC(=O)CCC(=O)O)c(C(C)(C)C)c1 260330
OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCOC4)ncnc32)[C@H](O)[C@@H]1O 252682
CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1 252396
O=S(=O)([O-])CCSSCCS(=O)(=O)[O-] 238062
Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1 236902
Cc1ccccn1 234240
O=C([O-])C(Cl)Cl 230553
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O 230545
CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1 225554
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)([O-])[O-] 225384
CNS(=O)(=O)Cc1ccc2[nH]cc(CCCN3CCN(c4ncncc4OC)CC3)c2c1 223540
COC[C@]1(OC)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(/C=N/O)cc3)C[C@@]21C 223488
O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1 222494
N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O 219471
O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1 218551
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Br 216702
OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1 212381
CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1 210861
CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12 204755
CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@H](NCCCNCCCCN)C[C@@H]1C[C@H]3O)OS(=O)(=O)O 202484
CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O 201056
CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1 198112
CCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2C#N)c(=O)n1 195704
Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1 194638
N#C[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O 187088
CC(=O)O[Pt](Cl)(Cl)OC(C)=O 185356
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C 182414
COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC 182413
CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1 180635
CC(=O)Nc1ccc(OC2(C)OC(=O)c3ccccc3O2)cc1 178932
CNC(=N)NCCC[C@H](N)C(=O)O 172859
O=C1CC2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1ccc(F)cc12 164346
COc1ccc2c(c1)CCN1C[C@H]3CCCN(S(C)(=O)=O)[C@H]3C[C@@H]21 162989
c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1 158709
CCCS(=O)CCCN(CC)CC(O)COc1ccc(C#N)cc1 154656
Cn1cccc1C(=O)C(C#N)C(=O)Nc1ccccc1 152437
CSc1ccc(C(=O)c2cc(CC(=O)[O-])cc3ccoc23)cc1 149123
CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1 147117
Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2 145717
O=C(O)[C@H]1CN(C/C=C/P(=O)(O)O)CCN1 144776
COc1ccc(OCCCN(C)CCOc2ccc3c(c2)OCO3)c([C@H]2Sc3ccccc3N(C)C2=O)c1 141323
Cn1c(=O)c2c(ncn2CC(O)CN2CCN(CCCSc3ccccc3)CC2)n(C)c1=O 137356
O=C(CCCN1CCN(c2ccc(F)cc2)CC1)NC1c2ccccc2CSc2ccccc21 136016
CN(C)C(=O)CCSC(SCCC(=O)[O-])c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1 135868
NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O 135343
O=C(O)CC/C=C\CC[C@H]1[C@@H](OCc2ccc(-c3ccccc3)cc2)C[C@H](O)[C@@H]1N1CCCCC1 135163
COC(=O)C(C)c1ccc(-c2ccsc2)cc1 132705
COc1ccc2nc3c(c(N)c2c1)CCCC3 130557
C[C@H]1CC[C@H](NC(=O)N(CCCl)N=O)CC1 127840
CC(C(=O)O)c1ccc(C2CCC/C(=N\O)C2)cc1 125759
O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1 124142
CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C 122922
N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl 122622
O=C([O-])Cc1ccccc1 118982
CC(C)(C)NCC(O)COc1cccc2c1CCN(C=O)C2 117785
NC(=O)N1c2ccccc2CC(O)c2ccccc21 116105
Cn1cccc1C(=O)C(C#N)C(=O)Nc1ccccc1 115810
CCS[C@]1(SC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C 113627
CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21 112381
COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@@](C)(O)C2 111451
O=C(O)Cc1nn(-c2ccc(F)cc2)cc1-c1ccc(Cl)cc1 109066
O=C1NC(=O)C2(N1)c1cc(F)ccc1-c1ccc(F)cc12 107430
CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O 106076
Cc1cccc(C)c1NC(=O)CN1CCCC1=O 105128
O[C@H](CBr)[C@H](O)[C@H](O)[C@@H](O)CBr 103724
CCn1cc(C(=O)O)c(=O)c2cc(F)c(-n3cccc3)cc21 102650
CCCC[C@@H]1CC(=O)[C@]2(O)O[C@@H]3[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@@H]2O1 102542
Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1 101587
CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1 100501
CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O 100002
CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O 91271
O=NN(CCCl)C(=O)NCCO 91016
COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1 90991
COc1c(OC)c(OC(C)=O)c2cc(Cl)ccc2c1OC(C)=O 90876
Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O 90851
O=C(O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12 90767
O=C(Cn1ccnc1[N+](=O)[O-])NCCO 90758
NC(=O)c1csc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1 90553
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCCO 90504
CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC 90480
CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C/C(C)=C/C(=O)O 90434
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@@]45O[C@]4(C)C(O)=C(C#N)C[C@]5(C)[C@H]3CC[C@@]21C 90412
CCCn1c(=O)[nH]c(=O)c2[nH]cnc21 90407
O=[N+]([O-])c1nccn1CC(O)CN1CCCCC1 90390
CO[C@@H]1C[C@](C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O 90356
CC(C)(C)C(O)(COc1ccc(Cl)cc1)Cn1cncn1 90273
COc1ccc(OC[C@H]2CN(C)CC[C@@H]2c2ccccc2)cc1 90185
O=C(CN1CCNCC1)NC1CCCCC1 90183
O=C1NC(=O)[C@@]2(CCOc3ccc(F)cc32)N1 90130
CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F 800050
CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO 777290
C=CCc1c(OC(=O)N2CCC(N3CCCCC3)CC2)ccc2nc3c(cc12)Cn1c-3cc2c(c1=O)COC(=O)[C@]2(O)CC 731076
CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12 679216
CC1(C)OB(O)c2cc(NC(=O)c3ccc(F)cc3C(F)(F)F)ccc21 670078
COc1ccc(F)cc1C[C@@](O)(C1CCOCC1)[C@@H]1CNCCO1 635980
O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1 410941
Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21 397279
N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)C(c1ccc(F)cc1)c1ccc(F)cc1 396162
CCCCc1nc(-c2ccc(OCCCN(CC)CC)cc2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1 394599
CC(=N)NCCSC[C@](C)(N)C(=O)O 385967
COc1ccc2cc([C@H](C)C(=O)OCCS(C)(=O)=O)ccc2c1 320676
Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl 320202
CS(=O)(=O)c1ccc(/C(=C2\CCOC2=O)c2ccc(Br)cc2)cc1 317647
CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1 308587
CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O 291120
CCOC(=O)C1=CC2=C3N4/C(=C\C5=N/C(=C\c6c(CC)c(C)c(n6[Sn]4(Cl)Cl)/C=C4\N=C2C(C)=C4CC)C(C)=C5CC)[C@H](C)[C@@]13CC 230554
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N 90305
CO[C@@H](Cc1ccc(NC(C)=O)cc1)C(=O)O 1101187
Cn1nc(N2CCC(OC(=O)N3CCN(C4CCC4)CC3)CC2)ccc1=O 1020908
CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)c(C)c2c1 1019083
CC(C)C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)O 1017656
Cc1nc(Nc2cccc(N3CCCC3=O)n2)sc1-c1cc2c(c(S(C)(=O)=O)c1)C(=O)N([C@@H](C)C1CC1)C2 994797
CCCN(C)C(=O)OCc1c(-c2ccc(O[C@H]3CCC[C@H](C(=O)O)C3)c(C)n2)nnn1C 993196
Cn1nc(C(=O)N(Cc2ccccc2)Cc2ccc(C(=O)O)cc2)c2c1-c1cc(Cl)ccc1OC2 992618
COc1ccc([C@@H](O)[C@H](NC(=O)[C@H](C)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC2=CCCC2)C(=O)[C@@]2(C)CO2)cc1 989156
O=C(O)c1ccc(S(=O)(=O)N(Cc2ccc(OC(F)(F)F)cc2)c2ncc3ccccc3c2C2CC2)cc1 988005
CNC[C@@H](NC(=O)c1ccc(-c2nc([C@H]3CC[C@H](O)[C@@H](F)C3)cnc2N)cc1F)c1cc(F)cc(Br)c1 985530
CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1 980082
CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@@]1(F)O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(O)[C@@H]1O)Oc1ccccc1 975996
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(OCCO)nc(N2CCOCC2)c1 973825
CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)N1CC(CCN3CCOCC3)C1)CO2 951331
C[C@H]1CCN1c1nc(N2C[C@H]3[C@H](CC(=O)O)[C@H]3C2)cc(C(F)(F)F)n1 941512
C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C 929478
Cc1ccc([C@]23Cn4cccc4C(=O)N2CCN3C(=O)c2conc2C)cn1 928897
NCc1ccc2c(c1)nc(CN1C(=O)C3(CC3)c3ccc(F)cc31)n2CCCC(F)(F)F 928368
O=C(O)c1ccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c3ccc(OC(F)F)cc3O2)cc1 921626
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1 921531
CN1CC[C@@H](COC(=O)Nc2ccccc2-c2ccc(F)c(Cl)c2)C1 921458
O=C(O)CCn1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1 921353
CC(=O)N1CCC2(CC1)c1cc(C#C[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)ccc1-c1ccc(C#C[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc12 919567
NC[C@H]1OB(O)c2c(OCCO)ccc(Cl)c21 919027
O=C(O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1 917954
CC(=O)OP(=O)([O-])N(C[C@H]1CN(c2cc(F)c(N3C=CC(=O)CC3)c(F)c2F)C(=O)O1)c1ccon1 917550
C=C(C)[C@@H]1CCC(C)=C[C@H]1C1=C(O)C(=O)C(CCCCC)=C(NCc2ccccc2)C1=O 914823
Cc1cc(C2CCCCC2)n(OCOP(=O)([O-])[O-])c(=O)c1 906907
C=CC(=O)N1CCC[C@@H](c2ccc(C(N)=O)c3[nH]ccc23)C1 902755
Nc1nc(/C(=N/OC2(C(=O)O)CC2)C(=O)N[C@@H]2C(=O)N(S(=O)(=O)O)[C@@H]2CN2CCOC2=O)cs1 901917
CC(C)COc1cc(F)cc(-c2ccc(C(=O)NS(=O)(=O)c3ccccc3)c(N3C[C@@H](C)CC3(C)C)n2)c1 901859
O=C(O)Cc1ccc(Cc2cc(-c3cccc(Cl)c3)nc(C(F)(F)F)c2)cc1 900938
C[C@@H](O)c1nnc([C@H]2C[C@H](NC(=O)c3cc(-c4ccccc4)no3)C2)o1 900388
CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(=O)n(C)c2)c1)c1ccccc1 894974
C#C[C@]1(O)CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC/C(=N/O)[C@@]4(C)CC[C@@H]32)C1 893945
Nc1cncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)n1 891449
[2H]c1cn([C@@H]2O[C@H](C([2H])([2H])O[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)Oc3ccccc3)[C@@H](O)[C@@]2(C)O)c(=O)[nH]c1=O 889987
Cc1cc(F)ccc1Oc1cc(C(F)(F)F)ccc1C(=O)Nc1ccn(COP(=O)(O)O)c(=O)c1 889888
Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1 888631
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C 887680
Cn1c(=O)oc2cc(-n3cc(C(=O)O)c(=O)n([C@@H]4CCc5c4cccc5C(F)(F)F)c3=O)ccc21 886009
[S-]CC[S-] 885269
CO[C@]1(c2cccc(F)c2F)CCNC1 882590
OC(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)(C(F)(F)F)C(F)(F)F 878774
Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@@H](O)C2 878094
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O 876118
C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl 876085
CNCc1cc(Oc2ccc3c(ccn3C(=O)Nc3cc(C(F)(F)F)n(C)n3)c2)ncn1 869471
Cn1cc(-c2ccc3c(c2)ncn3-c2cc(NS(=O)(=O)C3CC3)cc(-c3ccc(F)cc3F)c2)cn1 866165
O=C1CCCC(=O)N1CCc1cnc[nH]1 865765
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1 865701
Cc1ccc(-c2nc3c(nc2-c2ccc(C)cc2)N(CCCCCCC(=O)O)CCC3)cc1 863196
CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)[C@H]1F 859927
CC(C)CN(CCCN1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C 854544
CCCNC(=O)COc1c(C(=O)Cc2c(Cl)cncc2Cl)ccc(OC)c1OC 853820
COC(=O)C1(OC(=O)c2cncn2[C@H](C)c2ccccc2)CC1 850448
CCN(CC)C(=O)COC(=O)/C=C/C(=O)OC 846165
C[C@@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1C[C@@H]2C[C@]2(c2cc(C(F)(F)F)on2)C1)C(F)(F)F 841530
